track_id,track_name,artist_s_name,artist_count,released_year,released_month,released_day,release_date_concat,in_spotify_playlists,in_spotify_charts,streams,in_shazam_charts,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,soma_playlists,count_music_artsolo,bpm_categoria,danceability_categoria,valence_categoria,energy_categoria,acousticness_categoria,instrumentalness_categoria,liveness_categoria,speechiness_categoria
3434265,Worst Day,Future,1,2022,2,11,2022-02-11,910,0,50746620,0,20,3,24,0,89,65,60,60,11,0,10,40,954,2,baixa,baixa,alta,baixa,baixa,alta,baixa,alta
1906058,Boyfriend,Dove Cameron,1,2022,2,11,2022-02-11,3766,0,496311364,2,76,0,102,0,180,35,23,61,23,0,19,6,3944,1,alta,baixa,baixa,baixa,alta,baixa,alta,baixa
6213355,Bussin,Nicki Minaj Lil Baby,2,2022,2,11,2022-02-11,847,0,64714573,0,25,0,14,0,140,89,75,70,6,0,13,5,886,0,alta,alta,alta,alta,baixa,alta,alta,baixa
6333549,Malas Decisiones,Kenia OS,1,2022,10,26,2022-10-26,542,2,156214700,0,23,2,21,0,110,81,64,79,5,0,31,3,586,1,baixa,alta,alta,alta,baixa,alta,alta,baixa
3833877,ULTRA SOLO,Polima WestCoast Pailita,2,2022,2,14,2022-02-14,1367,0,307752576,0,48,4,34,1,110,80,26,85,23,0,11,21,1449,0,baixa,alta,baixa,alta,alta,baixa,baixa,alta
7526938,Shirt,SZA,1,2022,10,28,2022-10-28,3469,0,309653982,2,71,95,31,0,120,82,55,45,15,3,9,10,3571,19,baixa,alta,alta,baixa,baixa,alta,baixa,alta
4343383,The Astronaut,Jin,1,2022,10,28,2022-10-28,481,9,203436468,27,10,100,15,1,125,54,22,76,0,0,14,3,506,1,alta,baixa,baixa,alta,baixa,alta,alta,baixa
4562499,Lift Me Up  From Black Panther Wakanda Forever  Music From and Inspired By,Rihanna,1,2022,10,28,2022-10-28,3311,0,297328960,41,129,31,212,1,177,25,17,30,90,0,13,3,3652,1,alta,baixa,baixa,baixa,alta,baixa,alta,baixa
5697442,DARARI,Treasure,1,2022,2,15,2022-02-15,328,0,182978249,9,10,21,7,0,85,72,55,64,49,0,7,4,345,1,baixa,alta,alta,baixa,alta,baixa,baixa,baixa
7724259,Fuera del mercado,Danny Ocean,1,2022,2,17,2022-02-17,2499,21,421365166,0,68,24,43,1,92,45,27,67,32,0,13,14,2610,1,baixa,baixa,baixa,alta,alta,alta,alta,alta
4967469,SPIT IN MY FACE,ThxSoMch,1,2022,10,31,2022-10-31,629,14,303216294,0,32,3,9,0,94,73,65,79,5,2,11,6,670,1,baixa,alta,alta,alta,baixa,alta,baixa,alta
3371670,Nail Tech,Jack Harlow,1,2022,2,18,2022-02-18,2939,0,193443895,0,42,0,24,0,150,65,11,58,0,0,12,9,3005,3,alta,baixa,baixa,baixa,baixa,baixa,baixa,alta
6348243,Chale,Eden Mu,1,2022,2,18,2022-02-18,695,11,299648208,1,16,41,13,1,189,55,86,44,40,0,7,4,724,1,alta,baixa,alta,baixa,alta,baixa,baixa,baixa
2153574,Ya No Somos Ni Seremos,Christian Nodal,1,2022,2,18,2022-02-18,866,16,319757142,11,27,84,32,7,140,59,73,45,44,0,34,3,925,1,alta,baixa,alta,baixa,alta,baixa,alta,baixa
8174616,JGL,Luis R Conriquez La Adictiva,2,2022,2,18,2022-02-18,782,9,323455692,0,15,33,6,1,113,70,97,59,55,0,27,12,803,0,baixa,alta,alta,baixa,alta,baixa,alta,alta
3380441,Belly Dancer,BYOR Imanbek,2,2022,2,18,2022-02-18,5115,13,383835984,33,109,38,301,1,122,85,42,80,6,0,17,14,5525,0,alta,alta,baixa,alta,baixa,baixa,alta,alta
0:00,1035,Tisto Tate M,2,2022,11,1,2022-11-01,4942,26,325592432,63,190,104,147,18,120,70,70,79,7,0,18,10,5279,0,baixa,alta,alta,alta,baixa,alta,alta,alta
7204092,Bombonzinho  Ao Vivo,Israel  Rodolffo Ana Castela,2,2022,11,3,2022-11-03,1254,6,263453310,6,26,69,73,2,158,65,72,95,31,0,92,5,1353,0,alta,baixa,alta,alta,alta,alta,alta,baixa
3476877,My Mind  Me,Selena Gomez,1,2022,11,3,2022-11-03,953,0,91473363,0,61,13,37,1,144,60,24,39,57,0,8,3,1051,1,alta,baixa,baixa,baixa,alta,baixa,baixa,baixa
8553734,A Veces feat Feid,Feid Paulo Londra,2,2022,11,3,2022-11-03,573,0,73513683,0,2,0,7,0,92,80,81,67,4,0,8,6,582,0,baixa,alta,alta,alta,baixa,baixa,baixa,alta
8174233,Broke Boys,Drake 21 Savage,2,2022,11,4,2022-11-04,1060,0,106249219,0,3,8,5,0,120,64,11,53,1,0,25,27,1068,0,baixa,baixa,baixa,baixa,baixa,baixa,alta,alta
5974857,Major Distribution,Drake 21 Savage,2,2022,11,4,2022-11-04,1545,0,154863153,0,22,7,15,0,131,91,23,55,1,0,7,32,1582,0,alta,alta,baixa,baixa,baixa,alta,baixa,alta
4604858,Rich Flex,Drake 21 Savage,2,2022,11,4,2022-11-04,4657,18,573633020,23,84,84,42,0,153,56,42,52,5,0,36,24,4783,0,alta,baixa,baixa,baixa,baixa,baixa,alta,alta
3984533,Con La Brisa,Ludwig Goransson Foudeqush,2,2022,11,4,2022-11-04,486,0,71095708,0,8,1,7,0,114,62,25,44,51,33,14,3,501,0,baixa,baixa,baixa,baixa,alta,alta,alta,baixa
3035987,On BS,Drake 21 Savage,2,2022,11,4,2022-11-04,1338,0,170413877,0,9,20,7,0,158,84,33,36,2,0,39,59,1354,0,alta,alta,baixa,baixa,baixa,alta,alta,alta
3301347,Die For You,Joji,1,2022,11,4,2022-11-04,1703,0,246390068,0,38,45,36,16,148,47,15,52,38,13,29,5,1777,3,alta,baixa,baixa,baixa,alta,alta,alta,baixa
3506706,Circo Loco,Drake 21 Savage,2,2022,11,4,2022-11-04,1794,0,141720999,3,26,9,17,0,104,73,25,61,1,0,32,7,1837,0,baixa,alta,baixa,baixa,baixa,baixa,alta,alta
2598352,Pussy  Millions feat Travis Scott,Drake Travis Scott 21 Savage,3,2022,11,4,2022-11-04,1930,0,191333656,1,24,8,17,0,122,75,45,63,6,0,35,12,1971,0,alta,alta,baixa,baixa,baixa,alta,alta,alta
3461405,Antidepresan,Mabel Matiz Mert Demir,2,2022,11,4,2022-11-04,313,2,136689549,9,10,6,7,1,100,70,92,59,3,0,10,3,330,0,baixa,alta,alta,baixa,baixa,baixa,baixa,baixa
1438195,Spin Bout U,Drake 21 Savage,2,2022,11,4,2022-11-04,1652,2,198365537,95,26,52,10,0,130,77,20,70,1,0,16,5,1688,0,alta,alta,baixa,alta,baixa,alta,alta,baixa
8471078,Punto G,Quevedo,1,2022,11,4,2022-11-04,1985,35,381161027,1,34,26,37,5,92,75,55,76,25,0,10,15,2056,4,baixa,alta,alta,alta,alta,alta,baixa,alta
6728037,Alone,Burna Boy,1,2022,11,4,2022-11-04,782,2,96007391,0,27,18,32,1,90,61,32,67,15,0,11,5,841,2,baixa,baixa,baixa,alta,baixa,baixa,baixa,baixa
3108815,BackOutsideBoyz,Drake,1,2022,11,4,2022-11-04,1045,0,93367537,0,8,5,2,0,142,85,40,43,4,0,39,32,1055,4,alta,alta,baixa,baixa,baixa,baixa,alta,alta
4322356,Privileged Rappers,Drake 21 Savage,2,2022,11,4,2022-11-04,1007,0,112436403,0,6,5,3,0,144,93,62,61,0,0,12,20,1016,0,alta,alta,alta,baixa,baixa,alta,baixa,alta
1230186,SPACE MAN,Sam Ryder,1,2022,2,22,2022-02-22,1329,0,54682594,0,42,51,32,0,80,47,33,83,18,0,10,5,1403,1,baixa,baixa,baixa,alta,alta,baixa,baixa,baixa
2166249,OO,NMIXX,1,2022,2,22,2022-02-22,290,0,135444283,0,9,66,10,0,200,39,28,77,4,0,6,29,309,1,alta,baixa,baixa,alta,baixa,alta,baixa,alta
7021208,Apna Bana Le From Bhediya,Arijit Singh SachinJigar,2,2022,11,5,2022-11-05,86,0,139836056,48,11,101,0,0,94,59,44,56,80,0,6,3,97,0,baixa,baixa,baixa,baixa,alta,baixa,baixa,baixa
5350195,Nobody Like U  From Turning Red,Jordan Fisher Josh Levi Finneas OConnell 4TOWN From Disney and Pixars Turning Red Topher Ngo Grayson Vill,6,2022,2,25,2022-02-25,918,0,120847157,0,34,39,30,0,105,91,73,72,13,0,9,15,982,0,baixa,alta,alta,alta,baixa,alta,baixa,alta
2762640,Freaky Deaky,Tyga Doja Cat,2,2022,2,25,2022-02-25,1729,0,153240879,0,26,1,19,0,104,80,24,65,2,0,9,4,1774,0,baixa,alta,baixa,baixa,baixa,baixa,baixa,baixa
5152397,CAIRO,Karol G Ovy On The Drums,2,2022,11,13,2022-11-13,2418,26,294352144,16,52,66,55,1,115,95,43,69,47,0,9,31,2525,0,baixa,alta,baixa,alta,alta,alta,baixa,alta
5701355,Starlight,Dave,1,2022,3,3,2022-03-03,1856,3,229473310,1,29,40,31,1,124,95,36,37,35,0,10,28,1916,1,alta,alta,baixa,baixa,alta,baixa,baixa,alta
4265182,Residente Bzrp Music Sessions Vol 49,Residente Bizarrap,2,2022,3,3,2022-03-03,461,0,94616487,0,7,11,13,0,71,59,70,74,56,0,11,40,481,0,baixa,baixa,alta,alta,alta,baixa,baixa,alta
7700274,HatiHati di Jalan,Tulus,1,2022,3,3,2022-03-03,200,2,202677468,0,12,4,0,0,72,64,76,44,70,9,12,4,212,1,baixa,baixa,alta,baixa,alta,alta,baixa,baixa
7860258,Bam Bam feat Ed Sheeran,Camila Cabello Ed Sheeran,2,2022,3,4,2022-03-04,6111,4,756907987,35,185,40,492,9,95,76,96,70,18,0,33,4,6788,0,baixa,alta,alta,alta,alta,baixa,alta,baixa
4978027,Dreamers Music from the FIFA World Cup Qatar 2022 Official Soundtrack,BTS Jung Kook FIFA Sound,3,2022,11,20,2022-11-20,889,20,323358833,21,11,78,35,0,115,71,34,88,16,0,44,4,935,0,baixa,alta,baixa,alta,baixa,alta,alta,baixa
7036044,Stefania Kalush Orchestra,KALUSH,1,2022,3,10,2022-03-10,555,0,53729194,0,10,4,4,0,105,83,32,82,14,0,12,4,569,1,baixa,alta,baixa,alta,baixa,alta,baixa,baixa
6403499,THE SHADE,Rex Orange County,1,2022,3,11,2022-03-11,1189,6,244928911,4,17,10,16,0,120,90,73,51,39,0,9,6,1222,1,baixa,alta,alta,baixa,alta,baixa,baixa,alta
1904497,Sweetest Pie,Dua Lipa Megan Thee Stallion,2,2022,3,11,2022-03-11,3501,0,299634472,0,69,2,51,11,124,81,68,63,17,0,10,22,3621,0,alta,alta,alta,baixa,baixa,baixa,baixa,alta
8123858,AMG,Natanael Cano Gabito Ballesteros Peso Pluma,3,2022,11,24,2022-11-24,995,19,463564958,3,12,117,9,5,136,77,79,73,15,0,27,10,1016,0,alta,alta,alta,alta,baixa,baixa,alta,alta
8399372,Ferrari,James Hype Miggy Dela Rosa,2,2022,3,14,2022-03-14,7758,28,462791599,168,173,79,175,0,125,84,70,69,1,0,5,5,8106,0,alta,alta,alta,alta,baixa,alta,baixa,baixa
2432426,Escapism  Sped Up,RAYE 070 Shake,2,2022,11,25,2022-11-25,1368,0,184308753,8,12,1,11,0,108,44,38,77,9,0,9,20,1391,0,baixa,baixa,baixa,alta,baixa,baixa,baixa,alta
6577689,sentaDONA Remix s2,Lusa Sonza MC Frog Dj Gabriel do Borel Davi K,4,2022,3,17,2022-03-17,870,0,176290831,0,32,0,49,0,135,93,77,45,25,0,13,27,951,0,alta,alta,alta,baixa,alta,baixa,alta,alta
7500786,Pantysito,Feid Alejo Robi,3,2022,3,18,2022-03-18,2995,0,273005485,0,49,17,30,0,98,83,63,74,14,0,16,6,3074,0,baixa,alta,alta,alta,baixa,baixa,alta,alta
4342968,Crazy What Love Can Do,David Guetta Ella Henderson Becky Hill,3,2022,3,18,2022-03-18,5290,0,286739476,5,139,73,142,0,123,60,46,71,3,0,16,4,5571,0,alta,baixa,baixa,alta,baixa,baixa,alta,baixa
4830246,IDGAF with blackbear,Blackbear BoyWithUke,2,2022,3,18,2022-03-18,625,0,197643795,1,10,2,13,0,98,78,83,75,41,0,27,8,648,0,baixa,alta,alta,alta,alta,baixa,alta,alta
3555344,MANIAC,Stray Kids,1,2022,3,18,2022-03-18,651,0,212234990,0,6,188,20,0,120,58,71,80,15,0,7,41,677,2,baixa,baixa,alta,alta,baixa,alta,baixa,alta
5675634,SNAP,Rosa Linn,1,2022,3,19,2022-03-19,3202,18,726307468,0,148,80,226,24,170,56,53,64,11,0,45,6,3576,1,alta,baixa,alta,baixa,baixa,baixa,alta,alta
7137376,Players,Coi Leray,1,2022,11,30,2022-11-30,4096,6,335074782,240,118,48,143,0,105,95,62,52,3,0,5,16,4357,1,baixa,alta,alta,baixa,baixa,baixa,baixa,alta
2817956,Boys a liar,PinkPantheress,1,2022,11,30,2022-11-30,1225,0,156338624,0,27,0,28,13,133,66,74,84,25,0,21,4,1280,1,alta,baixa,alta,alta,alta,alta,alta,baixa
1443757,La Jumpa,Arcangel Bad Bunny,2,2022,11,30,2022-11-30,3794,34,538115192,8,47,77,53,10,123,71,58,70,30,0,32,19,3894,0,alta,alta,alta,alta,alta,alta,alta,alta
6794169,Ch y la Pizza,Fuerza Regida Natanael Cano,2,2022,12,1,2022-12-01,536,10,288101651,14,10,72,8,3,149,66,85,60,40,0,14,13,554,0,alta,baixa,alta,baixa,alta,baixa,alta,alta
3381390,Tak Segampang Itu,Anggi Marito,1,2022,12,2,2022-12-02,213,6,179659294,48,7,6,0,0,130,51,18,44,76,0,11,3,220,1,alta,baixa,baixa,baixa,alta,baixa,baixa,baixa
4890110,People,Libianca,1,2022,12,2,2022-12-02,3506,56,373199958,529,105,64,169,8,198,59,71,42,55,0,10,7,3780,1,alta,baixa,alta,baixa,alta,baixa,baixa,alta
2840055,One Thing At A Time,Morgan Wallen,1,2022,12,2,2022-12-02,811,4,148469433,21,11,58,5,0,142,61,92,91,0,0,26,3,827,11,alta,baixa,alta,alta,baixa,baixa,alta,baixa
2540650,Too Many Nights feat Don Toliver  with Future,Future Metro Boomin Don Toliver,3,2022,12,2,2022-12-02,2110,58,286400165,266,17,119,19,2,88,68,17,71,15,0,11,5,2146,0,baixa,baixa,baixa,alta,baixa,alta,baixa,baixa
1718193,Niagara Falls Foot or 2 with Travis Scott  21 Savage,Travis Scott 21 Savage Metro Boomin,3,2022,12,2,2022-12-02,1602,0,195516622,2,12,22,12,0,88,49,24,66,19,0,18,29,1626,0,baixa,baixa,baixa,alta,alta,alta,alta,alta
2927588,Creepin,The Weeknd 21 Savage Metro Boomin,3,2022,12,2,2022-12-02,6036,88,843957510,27,113,149,245,23,98,71,17,61,36,0,8,5,6394,0,baixa,alta,baixa,baixa,alta,baixa,baixa,baixa
2121928,Trance with Travis Scott  Young Thug,Travis Scott Young Thug Metro Boomin,3,2022,12,2,2022-12-02,1682,46,276259178,176,24,90,30,1,119,75,48,53,18,0,18,34,1736,0,baixa,alta,baixa,baixa,alta,alta,alta,alta
3305057,Wild Flower with youjeen,RM,1,2022,12,2,2022-12-02,353,2,135611421,2,2,74,14,0,155,49,42,77,3,0,12,9,369,1,alta,baixa,baixa,alta,baixa,baixa,baixa,alta
1054764,CHORRITO PA LAS ANIMAS,Feid,1,2022,12,2,2022-12-02,2321,36,345031710,3,29,65,34,5,96,74,61,83,11,0,35,6,2384,8,baixa,alta,alta,alta,baixa,baixa,alta,alta
6143073,On Time with John Legend,John Legend Metro Boomin,2,2022,12,2,2022-12-02,398,0,78139948,2,2,2,6,0,80,33,51,59,76,0,44,6,406,0,baixa,baixa,baixa,baixa,alta,alta,alta,alta
8283550,Raindrops Insane with Travis Scott,Travis Scott Metro Boomin,2,2022,12,2,2022-12-02,880,0,110649992,0,3,7,10,0,112,80,15,54,9,0,38,5,893,0,baixa,alta,baixa,baixa,baixa,baixa,alta,baixa
3512881,Superhero Heroes  Villains with Future  Chris Brown,Future Chris Brown Metro Boomin,3,2022,12,2,2022-12-02,2959,16,401036314,36,41,69,38,0,117,72,45,59,14,0,20,21,3038,0,baixa,alta,baixa,baixa,baixa,alta,alta,alta
6642483,10 Things I Hate About You,Leah Kate,1,2022,3,23,2022-03-23,1301,0,185550869,0,23,1,15,0,154,54,45,79,1,0,17,5,1339,1,alta,baixa,baixa,alta,baixa,alta,alta,baixa
6009839,Plan A,Paulo Londra,1,2022,3,23,2022-03-23,1105,0,240661097,0,32,0,19,0,174,58,56,83,5,0,7,4,1156,2,alta,baixa,alta,alta,baixa,baixa,baixa,baixa
6644972,Layla,Schrze DJ R,2,2022,3,24,2022-03-24,832,3,130419412,0,18,124,24,1,140,44,41,92,0,0,44,7,874,0,alta,baixa,baixa,alta,baixa,alta,alta,alta
2150360,Soy El Unico,Yahritza Y Su Esencia,1,2022,3,25,2022-03-25,226,0,126443991,1,5,0,4,0,84,71,63,45,45,0,11,3,235,1,baixa,alta,alta,baixa,alta,baixa,baixa,baixa
6390690,X LTIMA,Daddy Yankee Bad Bunny,2,2022,3,25,2022-03-25,2697,1,349746291,0,55,3,32,0,90,81,59,83,9,0,11,5,2784,0,baixa,alta,alta,alta,baixa,baixa,baixa,baixa
3448376,Calm Down with Selena Gomez,Rma Selena G,2,2022,3,25,2022-03-25,7112,77,899183384,96,202,119,318,38,107,80,82,80,43,0,14,4,7632,0,baixa,alta,alta,alta,alta,alta,alta,baixa
2987518,RUMBAT,Daddy Yankee,1,2022,3,25,2022-03-25,1264,0,157990698,1,20,4,52,0,95,69,90,91,6,0,35,4,1336,2,baixa,alta,alta,alta,baixa,baixa,alta,baixa
2678616,Too Late,SZA,1,2022,12,8,2022-12-08,714,0,49262961,0,0,9,2,0,128,45,35,68,78,0,39,8,716,19,alta,baixa,baixa,alta,alta,alta,alta,alta
3439901,Used feat Don Toliver,SZA Don Toliver,2,2022,12,8,2022-12-08,1042,0,94005786,0,7,29,3,0,150,73,71,69,53,0,32,9,1052,0,alta,alta,alta,alta,alta,baixa,alta,alta
5025330,Kill Bill,SZA,1,2022,12,8,2022-12-08,8109,77,1163093654,187,183,162,161,12,89,64,43,73,5,17,16,4,8453,19,baixa,baixa,baixa,alta,baixa,alta,alta,baixa
7122267,Open Arms feat Travis Scott,SZA Travis Scott,2,2022,12,8,2022-12-08,1420,4,155653938,46,13,87,17,0,78,67,22,59,76,1,15,16,1450,0,baixa,baixa,baixa,baixa,alta,alta,alta,alta
2068804,Zona De Perigo,Leo Santana,1,2022,12,8,2022-12-08,531,4,134294498,0,20,1,71,2,135,81,97,77,75,0,35,3,622,1,alta,alta,alta,alta,alta,baixa,alta,baixa
4991676,F2F,SZA,1,2022,12,9,2022-12-09,989,0,67540165,0,5,9,1,0,90,53,47,74,9,0,34,4,995,19,baixa,baixa,baixa,alta,baixa,baixa,alta,baixa
4611820,Special,SZA,1,2022,12,9,2022-12-09,906,0,88092256,0,6,21,3,0,76,60,19,20,78,0,11,5,915,19,baixa,baixa,baixa,baixa,alta,alta,baixa,baixa
5602322,Far,SZA,1,2022,12,9,2022-12-09,680,0,51641685,0,2,15,1,0,116,61,48,55,67,0,16,8,683,19,baixa,baixa,baixa,baixa,alta,baixa,alta,alta
4311407,Snooze,SZA,1,2022,12,9,2022-12-09,2839,25,399686758,236,58,156,42,1,143,56,39,55,14,0,11,13,2939,19,alta,baixa,baixa,baixa,baixa,baixa,baixa,alta
8689972,Blind,SZA,1,2022,12,9,2022-12-09,1484,0,163284000,0,22,51,12,0,114,46,60,28,91,0,21,4,1518,19,baixa,baixa,alta,baixa,alta,baixa,alta,baixa
2628329,Notice Me,SZA,1,2022,12,9,2022-12-09,819,0,62019074,0,14,22,0,0,160,72,78,68,28,0,11,12,833,19,alta,alta,alta,alta,alta,baixa,baixa,alta
2070479,Gone Girl,SZA,1,2022,12,9,2022-12-09,892,0,65362788,0,3,17,2,0,150,43,42,44,57,0,15,6,897,19,alta,baixa,baixa,baixa,alta,baixa,alta,alta
5239763,Le,Marlia Mendo,1,2022,12,9,2022-12-09,993,4,267789608,28,30,84,88,1,130,74,79,87,45,0,30,3,1111,1,alta,alta,alta,alta,alta,baixa,alta,baixa
6791135,Seek  Destroy,SZA,1,2022,12,9,2022-12-09,1007,0,98709329,0,5,31,1,0,152,65,35,65,44,18,21,7,1013,19,alta,baixa,baixa,baixa,alta,alta,alta,alta
5179092,Ghost in the Machine feat Phoebe Bridgers,SZA Phoebe Bridgers,2,2022,12,9,2022-12-09,1634,0,110073250,0,16,20,4,0,125,62,59,43,84,3,11,5,1654,0,alta,baixa,alta,baixa,alta,alta,baixa,baixa
7780139,SOS,SZA,1,2022,12,9,2022-12-09,827,0,73981293,0,6,18,1,0,119,51,51,66,67,0,9,23,834,19,baixa,baixa,baixa,alta,alta,baixa,baixa,alta
4989276,Love Language,SZA,1,2022,12,9,2022-12-09,1127,0,110849052,0,16,63,8,0,65,71,55,26,85,0,13,8,1151,19,baixa,alta,alta,baixa,alta,baixa,alta,alta
7103818,Smoking on my Ex Pack,SZA,1,2022,12,9,2022-12-09,811,0,57144458,0,6,11,3,0,81,47,33,68,24,0,22,38,820,19,baixa,baixa,baixa,alta,alta,baixa,alta,alta
8110201,Que Vuelvas,Carin Leon Grupo Frontera,2,2022,12,9,2022-12-09,763,26,2762,71,21,110,21,9,162,49,78,64,19,0,11,4,805,0,alta,baixa,alta,baixa,alta,alta,baixa,baixa
3923468,Nobody Gets Me,SZA,1,2022,12,9,2022-12-09,2536,6,284908316,2,59,100,58,13,100,36,28,28,81,0,18,3,2653,19,baixa,baixa,baixa,baixa,alta,alta,alta,baixa
2578085,Low,SZA,1,2022,12,9,2022-12-09,1911,0,272377463,9,23,71,14,0,145,70,34,55,43,0,16,6,1948,19,alta,alta,baixa,baixa,alta,alta,alta,baixa
2587921,Conceited,SZA,1,2022,12,9,2022-12-09,899,0,56870689,0,2,14,2,0,150,79,77,46,5,0,11,7,903,19,alta,alta,alta,baixa,baixa,alta,baixa,alta
1828295,Fim de Semana no Rio,teto,1,2022,3,30,2022-03-30,315,2,139193812,0,27,2,31,0,119,87,28,50,12,0,10,10,373,1,baixa,alta,baixa,baixa,baixa,alta,baixa,alta
5128815,Me Arrepent,Ak420 Cris Mj Pailita,3,2022,3,30,2022-03-30,273,2,118381354,0,12,2,4,0,92,86,91,79,29,0,60,16,289,0,baixa,alta,alta,alta,alta,baixa,alta,alta
3841850,Si Quieren Frontear,De La Ghetto Duki Quevedo,3,2022,3,31,2022-03-31,859,0,178512385,0,14,0,11,0,82,79,48,84,13,0,21,23,884,0,baixa,alta,baixa,alta,baixa,baixa,alta,alta
3197174,As It Was,Harry Styles,1,2022,3,31,2022-03-31,23575,130,2513188493,2,403,198,863,46,174,52,66,73,34,0,31,6,24841,17,alta,baixa,alta,alta,alta,baixa,alta,alta
4518298,When Youre Gone,Shawn Mendes,1,2022,3,31,2022-03-31,2092,0,255120451,14,75,11,44,0,147,60,58,69,2,0,58,4,2211,3,alta,baixa,alta,alta,baixa,alta,alta,baixa
1936946,Besharam Rang From Pathaan,VishalShekhar Shilpa Rao Caralisa Monteiro Kumaar Vishal Dadlani Shekhar Ravjiani,6,2022,12,12,2022-12-12,130,4,140187018,0,21,79,2,0,116,77,65,80,6,0,15,4,153,0,baixa,alta,alta,alta,baixa,alta,alta,baixa
7402588,LA INOCENTE,Feid Mora,2,2022,4,1,2022-04-01,2598,37,477033549,85,28,57,43,8,92,76,46,79,31,0,7,6,2669,0,baixa,alta,baixa,alta,alta,baixa,baixa,alta
5191929,In My Head,Lil Tjay,1,2022,4,1,2022-04-01,1185,0,190981339,0,21,0,31,0,143,68,41,55,16,0,10,12,1237,1,alta,baixa,baixa,baixa,baixa,alta,baixa,alta
2142936,TUS LGR,Sech Mora,2,2022,4,1,2022-04-01,1308,2,184622518,5,23,16,9,0,174,68,45,71,18,0,11,25,1340,0,alta,baixa,baixa,alta,alta,alta,baixa,alta
8001796,Marisola  Remix,Duki NICKI NICOLE Cris Mj Standly Stars Music Chile,5,2022,12,15,2022-12-15,1845,16,223582566,0,20,8,30,2,95,77,72,87,17,0,7,5,1895,0,baixa,alta,alta,alta,baixa,baixa,baixa,baixa
5073649,LET GO,Central Cee,1,2022,12,15,2022-12-15,2301,20,298063749,8,49,23,110,0,146,74,51,45,86,0,21,38,2460,2,alta,alta,alta,baixa,alta,alta,alta,alta
2733163,PLAYA DEL INGL,Myke Towers Quevedo,2,2022,12,15,2022-12-15,1701,15,221409663,47,30,15,34,2,113,79,66,74,8,0,11,5,1765,0,baixa,alta,alta,alta,baixa,alta,baixa,baixa
5478299,MERCHO,Migrantes LiL CaKe Nico Valdi,3,2022,12,16,2022-12-16,1267,20,231332117,84,41,22,56,4,93,84,96,79,43,0,18,11,1364,0,baixa,alta,alta,alta,alta,alta,alta,alta
4031115,Bebe Dame,Fuerza Regida Grupo Frontera,2,2022,12,16,2022-12-16,849,22,367316268,111,27,129,21,7,157,54,75,60,30,0,7,5,897,0,alta,baixa,alta,baixa,alta,alta,baixa,baixa
3108040,Still Life,BIGBANG,1,2022,4,5,2022-04-05,181,0,53909146,0,16,14,7,0,118,68,24,58,44,0,6,3,204,1,baixa,baixa,baixa,baixa,alta,alta,baixa,baixa
8055412,LOVE DIVE,IVE,1,2022,4,5,2022-04-05,753,8,305771063,1,28,124,13,0,118,70,54,71,0,0,33,4,794,4,baixa,alta,alta,alta,baixa,alta,alta,baixa
4557678,Chance,Paulo Londra,1,2022,4,6,2022-04-06,225,0,89566512,0,11,0,7,0,138,72,22,46,24,0,9,6,243,2,alta,alta,baixa,baixa,alta,baixa,baixa,alta
6130665,psychofreak feat WILLOW,Camila Cabello Willow,2,2022,4,7,2022-04-07,918,0,75476209,0,24,0,52,0,180,63,45,64,34,0,9,8,994,0,alta,baixa,baixa,baixa,alta,baixa,baixa,alta
5279142,Ditto,NewJeans,1,2022,12,19,2022-12-19,1154,22,397582059,51,28,125,11,1,134,81,18,64,3,0,10,11,1193,6,alta,alta,baixa,baixa,baixa,alta,baixa,alta
7477767,Evergreen You Didnt Deserve Me A,Omar Apollo,1,2022,4,8,2022-04-08,2499,0,227918678,0,70,0,49,0,82,70,31,34,60,1,11,4,2618,1,baixa,alta,baixa,baixa,alta,alta,baixa,baixa
7653113,ceilings,Lizzy McAlpine,1,2022,4,8,2022-04-08,3242,9,293186992,6,67,55,48,0,148,51,27,33,48,0,22,3,3357,1,alta,baixa,baixa,baixa,alta,baixa,alta,baixa
5663428,First Class,Jack Harlow,1,2022,4,8,2022-04-08,8737,0,694525298,12,163,32,137,15,107,91,32,56,3,0,11,10,9037,3,baixa,alta,baixa,baixa,baixa,baixa,baixa,alta
7434389,Right On,Lil Baby,1,2022,4,8,2022-04-08,1116,0,101780047,1,31,9,15,0,166,70,22,61,2,0,10,34,1162,2,alta,alta,baixa,baixa,baixa,baixa,baixa,alta
6116514,Thats Hilarious,Charlie Puth,1,2022,4,8,2022-04-08,686,2,146363130,15,11,6,12,0,108,71,55,44,74,0,11,6,709,2,baixa,alta,alta,baixa,alta,alta,baixa,alta
2415106,Yandel 150,Yandel Feid,2,2022,12,20,2022-12-20,3618,38,585695368,194,47,74,80,14,168,78,58,73,5,0,10,7,3745,0,alta,alta,alta,alta,baixa,baixa,baixa,alta
2339996,Gato de Noche,Nengo Flow Bad Bunny,2,2022,12,22,2022-12-22,2651,30,304118600,0,21,55,32,3,94,89,61,66,17,0,36,16,2704,0,baixa,alta,alta,alta,baixa,baixa,alta,alta
